distance,status,duration,fuel_consumed,percentage,remainingFuel,datetime
45,3,6394,45.0,94,817.0,2025-03-10 03:57:59.600492+00:00
0,3,7306,0.0,100,863.0,2025-03-10 04:13:08.695581+00:00
45,3,8215,45.0,94,817.0,2025-03-10 04:28:17.861891+00:00
22,3,9125,0.0,97,840.0,2025-03-10 04:43:26.900321+00:00
22,3,10034,0.0,97,840.0,2025-03-10 04:58:35.933537+00:00
0,3,10943,0.0,100,863.0,2025-03-10 05:13:44.733128+00:00
22,3,11851,22.0,97,840.0,2025-03-10 05:28:54.646770+00:00
45,3,12761,22.0,94,817.0,2025-03-10 05:44:03.397663+00:00
0,3,13670,0.0,100,863.0,2025-03-10 05:59:12.634076+00:00
0,3,14579,0.0,100,863.0,2025-03-10 06:14:21.713858+00:00
0,3,15488,0.0,100,863.0,2025-03-10 06:29:30.889223+00:00
0,3,16398,0.0,100,863.0,2025-03-10 06:44:42.948266+00:00
0,3,17310,0.0,100,863.0,2025-03-10 06:59:51.713835+00:00
0,3,18218,0.0,100,863.0,2025-03-10 07:15:00.860605+00:00
0,3,19128,0.0,100,863.0,2025-03-10 07:30:10.682957+00:00
0,3,20037,0.0,100,863.0,2025-03-10 07:45:19.687373+00:00
0,3,20946,0.0,100,863.0,2025-03-10 08:00:30.861403+00:00
22,3,21858,22.0,97,840.0,2025-03-10 08:15:39.610624+00:00
22,3,22766,0.0,97,840.0,2025-03-10 08:30:48.628042+00:00
0,3,23675,0.0,100,863.0,2025-03-10 08:45:57.579141+00:00
0,3,24584,0.0,100,863.0,2025-03-10 09:01:07.014998+00:00
0,3,25494,0.0,100,863.0,2025-03-10 09:16:16.309335+00:00
0,3,26403,0.0,100,863.0,2025-03-10 09:31:27.840135+00:00
0,3,27315,0.0,100,863.0,2025-03-10 09:46:36.615595+00:00
0,3,28223,0.0,100,863.0,2025-03-10 10:01:45.614107+00:00
0,3,29132,0.0,100,863.0,2025-03-10 10:16:54.531017+00:00
0,3,30041,0.0,100,863.0,2025-03-10 10:32:05.169646+00:00
0,3,30952,0.0,100,863.0,2025-03-10 10:47:17.009120+00:00
0,3,31864,0.0,100,863.0,2025-03-10 11:02:26.105804+00:00
0,3,32773,0.0,100,863.0,2025-03-10 11:17:37.948210+00:00
0,3,33685,0.0,100,863.0,2025-03-10 11:32:47.245909+00:00
0,3,34594,0.0,100,863.0,2025-03-10 11:47:56.228975+00:00
0,3,35503,0.0,100,863.0,2025-03-10 12:03:05.381839+00:00
0,3,36412,0.0,100,863.0,2025-03-10 12:18:15.097067+00:00
0,3,37322,0.0,100,863.0,2025-03-10 12:33:24.019843+00:00
0,3,38231,0.0,100,863.0,2025-03-10 12:48:33.242074+00:00
0,3,39140,0.0,100,863.0,2025-03-10 13:03:45.504076+00:00
0,3,40052,0.0,100,863.0,2025-03-10 13:18:54.309061+00:00
0,3,40961,0.0,100,863.0,2025-03-10 13:34:06.385189+00:00
0,3,41873,0.0,100,863.0,2025-03-10 13:49:16.217830+00:00
0,3,42783,0.0,100,863.0,2025-03-10 14:04:27.040108+00:00
0,3,43694,0.0,100,863.0,2025-03-10 14:19:39.392931+00:00
0,3,44606,0.0,100,863.0,2025-03-10 14:34:50.253231+00:00
0,3,45517,0.0,100,863.0,2025-03-10 14:50:02.512452+00:00
0,3,46429,0.0,100,863.0,2025-03-10 15:05:12.146505+00:00
0,3,47339,0.0,100,863.0,2025-03-10 15:20:22.244831+00:00
0,3,48249,0.0,100,863.0,2025-03-10 15:35:32.077921+00:00
0,3,50189,0.0,100,863.0,2025-03-10 16:07:51.584960+00:00
0,3,51098,0.0,100,863.0,2025-03-10 16:23:02.070316+00:00
0,3,52009,0.0,100,863.0,2025-03-10 16:38:11.826593+00:00
0,3,52918,0.0,100,863.0,2025-03-10 16:53:20.727315+00:00
0,3,53827,0.0,100,863.0,2025-03-10 17:08:31.520400+00:00
0,3,54738,0.0,100,863.0,2025-03-10 17:23:41.778288+00:00
0,3,55648,0.0,100,863.0,2025-03-10 17:38:51.975172+00:00
0,3,56559,0.0,100,863.0,2025-03-10 17:54:02.249751+00:00
0,3,57469,0.0,100,863.0,2025-03-10 18:09:12.418424+00:00
0,3,58379,0.0,100,863.0,2025-03-10 18:24:22.506028+00:00
0,3,59289,0.0,100,863.0,2025-03-10 18:39:32.488902+00:00
0,3,60199,0.0,100,863.0,2025-03-10 18:54:42.185093+00:00
0,3,61109,0.0,100,863.0,2025-03-10 19:09:51.355773+00:00
0,3,62018,0.0,100,863.0,2025-03-10 19:25:01.004358+00:00
0,3,62927,0.0,100,863.0,2025-03-10 19:40:11.023001+00:00
23,3,63837,23.0,97,839.0,2025-03-10 19:55:20.546939+00:00
0,3,64747,0.0,100,863.0,2025-03-10 20:10:30.621638+00:00
0,3,65657,0.0,100,863.0,2025-03-10 20:25:39.924094+00:00
0,3,66566,0.0,100,863.0,2025-03-10 20:40:50.089373+00:00
0,3,67477,0.0,100,863.0,2025-03-10 20:55:59.508961+00:00
0,3,68386,0.0,100,863.0,2025-03-10 21:11:09.338426+00:00
0,3,69296,0.0,100,863.0,2025-03-10 21:26:21.972149+00:00
0,3,70208,0.0,100,863.0,2025-03-10 21:41:31.048637+00:00
0,3,71118,0.0,100,863.0,2025-03-10 21:56:40.339033+00:00
0,3,72027,0.0,100,863.0,2025-03-10 22:11:54.906445+00:00
0,3,72941,0.0,100,863.0,2025-03-10 22:27:04.163816+00:00
0,3,75700,0.0,100,863.0,2025-03-10 23:13:02.909556+00:00
0,3,76609,0.0,100,863.0,2025-03-10 23:28:11.919314+00:00
0,3,77518,0.0,100,863.0,2025-03-10 23:43:24.048009+00:00
0,3,78431,0.0,100,863.0,2025-03-10 23:58:36.584149+00:00
0,3,79343,0.0,100,863.0,2025-03-11 00:13:46.112845+00:00
0,3,80253,0.0,100,863.0,2025-03-11 00:28:55.614690+00:00
0,3,81162,0.0,100,863.0,2025-03-11 00:44:04.757995+00:00
0,3,82071,0.0,100,863.0,2025-03-11 00:59:14.146754+00:00
0,3,82981,0.0,100,863.0,2025-03-11 01:14:24.149277+00:00
0,3,84816,0.0,100,863.0,2025-03-11 01:44:58.508353+00:00
0,3,85725,0.0,100,863.0,2025-03-11 02:00:08.249462+00:00
0,3,87555,0.0,100,863.0,2025-03-11 02:30:38.603168+00:00
0,3,88465,0.0,100,863.0,2025-03-11 02:45:49.497661+00:00
0,3,89376,0.0,100,863.0,2025-03-11 03:01:01.962522+00:00
0,3,90288,0.0,100,863.0,2025-03-11 03:16:12.277228+00:00
0,3,91199,0.0,100,863.0,2025-03-11 03:31:23.394251+00:00
0,3,92110,0.0,100,863.0,2025-03-11 03:46:32.368961+00:00
22,3,93019,22.0,97,840.0,2025-03-11 04:01:39.575447+00:00
45,3,93926,22.0,94,817.0,2025-03-11 04:16:48.387589+00:00
45,3,94835,0.0,94,817.0,2025-03-11 04:31:58.295649+00:00
45,3,95745,0.0,94,817.0,2025-03-11 04:47:07.215794+00:00
0,3,96654,0.0,100,863.0,2025-03-11 05:02:15.893717+00:00
22,3,97562,22.0,97,840.0,2025-03-11 05:17:25.456708+00:00
0,3,99399,0.0,100,863.0,2025-03-11 05:48:01.487318+00:00
0,3,100308,0.0,100,863.0,2025-03-11 06:03:10.292053+00:00
0,3,101217,0.0,100,863.0,2025-03-11 06:18:19.553218+00:00
45,3,102126,45.0,94,817.0,2025-03-11 06:33:29.123497+00:00
0,3,103035,0.0,100,863.0,2025-03-11 06:48:38.334328+00:00
45,3,103945,45.0,94,817.0,2025-03-11 07:03:47.217698+00:00
0,3,104853,0.0,100,863.0,2025-03-11 07:18:56.374485+00:00
23,3,105763,23.0,97,839.0,2025-03-11 07:34:05.288170+00:00
0,3,106672,0.0,100,863.0,2025-03-11 07:49:14.475759+00:00
0,3,107581,0.0,100,863.0,2025-03-11 08:04:23.185861+00:00
0,3,108489,0.0,100,863.0,2025-03-11 08:19:31.873451+00:00
0,3,109398,0.0,100,863.0,2025-03-11 08:34:41.898062+00:00
0,3,111228,0.0,100,863.0,2025-03-11 09:05:11.205706+00:00
0,3,112137,0.0,100,863.0,2025-03-11 09:20:19.952101+00:00
0,3,113966,0.0,100,863.0,2025-03-11 09:50:49.189991+00:00
46,3,114875,46.0,94,816.0,2025-03-11 10:05:57.812537+00:00
23,3,115784,0.0,97,839.0,2025-03-11 10:21:07.138526+00:00
23,3,116693,0.0,97,839.0,2025-03-11 10:36:16.353768+00:00
0,3,117603,0.0,100,863.0,2025-03-11 10:51:25.127053+00:00
0,3,119431,0.0,100,863.0,2025-03-11 11:21:54.272632+00:00
23,3,120340,23.0,97,839.0,2025-03-11 11:37:03.650783+00:00
23,3,121250,0.0,97,839.0,2025-03-11 11:52:13.469315+00:00
0,3,122160,0.0,100,863.0,2025-03-11 12:07:24.829296+00:00
0,3,123071,0.0,100,863.0,2025-03-11 12:22:35.772399+00:00
0,3,123982,0.0,100,863.0,2025-03-11 12:37:47.509350+00:00
0,3,124894,0.0,100,863.0,2025-03-11 12:52:57.487334+00:00
0,3,125804,0.0,100,863.0,2025-03-11 13:08:06.535653+00:00
0,3,126713,0.0,100,863.0,2025-03-11 13:23:15.623699+00:00
0,3,127622,0.0,100,863.0,2025-03-11 13:38:25.794151+00:00
0,3,129452,0.0,100,863.0,2025-03-11 14:08:58.356657+00:00
0,3,130364,0.0,100,863.0,2025-03-11 14:24:07.353926+00:00
0,3,131273,0.0,100,863.0,2025-03-11 14:39:17.025829+00:00
0,3,132183,0.0,100,863.0,2025-03-11 14:54:26.049867+00:00
0,3,133092,0.0,100,863.0,2025-03-11 15:09:34.874719+00:00
0,3,134001,0.0,100,863.0,2025-03-11 15:24:43.932441+00:00
0,3,134910,0.0,100,863.0,2025-03-11 15:39:53.271353+00:00
0,3,135819,0.0,100,863.0,2025-03-11 15:55:01.908022+00:00
23,3,136728,23.0,97,839.0,2025-03-11 16:10:11.545321+00:00
0,3,137638,0.0,100,863.0,2025-03-11 16:25:20.775124+00:00
0,3,138547,0.0,100,863.0,2025-03-11 16:40:29.765360+00:00
0,3,139456,0.0,100,863.0,2025-03-11 16:55:40.071889+00:00
0,3,140366,0.0,100,863.0,2025-03-11 17:10:49.772439+00:00
0,3,141276,0.0,100,863.0,2025-03-11 17:26:00.190064+00:00
23,3,142186,23.0,97,839.0,2025-03-11 17:41:09.758915+00:00
0,3,143096,0.0,100,863.0,2025-03-11 17:56:22.229293+00:00
0,3,144008,0.0,100,863.0,2025-03-11 18:11:31.558380+00:00
0,3,144918,0.0,100,863.0,2025-03-11 18:26:43.692736+00:00
0,3,145830,0.0,100,863.0,2025-03-11 18:41:56.148801+00:00
0,3,146742,0.0,100,863.0,2025-03-11 18:57:05.668555+00:00
0,3,147652,0.0,100,863.0,2025-03-11 19:12:14.993281+00:00
0,3,148561,0.0,100,863.0,2025-03-11 19:27:24.859780+00:00
0,3,149471,0.0,100,863.0,2025-03-11 19:42:37.878347+00:00
23,3,150384,23.0,97,839.0,2025-03-11 19:57:47.995045+00:00
0,3,151294,0.0,100,863.0,2025-03-11 20:13:00.283049+00:00
0,3,152206,0.0,100,863.0,2025-03-11 20:28:09.588798+00:00
0,3,153116,0.0,100,863.0,2025-03-11 20:43:22.148862+00:00
0,3,154028,0.0,100,863.0,2025-03-11 20:58:31.265037+00:00
23,3,154937,23.0,97,839.0,2025-03-11 21:13:40.199369+00:00
0,3,155846,0.0,100,863.0,2025-03-11 21:28:49.306655+00:00
46,3,156755,46.0,94,816.0,2025-03-11 21:43:58.257134+00:00
0,3,157664,0.0,100,863.0,2025-03-11 21:59:08.431286+00:00
0,3,158574,0.0,100,863.0,2025-03-11 22:14:17.255338+00:00
0,3,159483,0.0,100,863.0,2025-03-11 22:29:40.064026+00:00
0,3,160404,0.0,100,863.0,2025-03-11 22:45:01.494619+00:00
0,3,164085,0.0,100,863.0,2025-03-11 23:46:07.133136+00:00
0,3,165913,0.0,100,863.0,2025-03-12 00:16:36.013188+00:00
0,3,166822,0.0,100,863.0,2025-03-12 00:31:45.399438+00:00
0,3,167731,0.0,100,863.0,2025-03-12 00:46:54.229057+00:00
0,3,168640,0.0,100,863.0,2025-03-12 01:02:03.678656+00:00
0,3,169550,0.0,100,863.0,2025-03-12 01:17:13.946267+00:00
0,3,170460,0.0,100,863.0,2025-03-12 01:32:23.667382+00:00
0,3,171370,0.0,100,863.0,2025-03-12 01:47:33.218998+00:00
0,3,172279,0.0,100,863.0,2025-03-12 02:02:42.498917+00:00
0,3,173188,0.0,100,863.0,2025-03-12 02:17:51.994846+00:00
69,3,174098,69.0,91,793.0,2025-03-12 02:33:01.075218+00:00
0,3,175932,0.0,100,863.0,2025-03-12 03:03:35.870958+00:00
0,3,176842,0.0,100,863.0,2025-03-12 03:18:45.108784+00:00
0,3,177751,0.0,100,863.0,2025-03-12 03:33:53.942735+00:00
0,3,178660,0.0,100,863.0,2025-03-12 03:49:03.421341+00:00
0,3,180520,0.0,100,863.0,2025-03-12 04:20:03.265814+00:00
22,3,181429,22.0,97,840.0,2025-03-12 04:35:12.534807+00:00
0,3,182338,0.0,100,863.0,2025-03-12 04:50:21.469481+00:00
0,3,183247,0.0,100,863.0,2025-03-12 05:05:31.069048+00:00
0,3,184157,0.0,100,863.0,2025-03-12 05:20:40.157006+00:00
0,3,185066,0.0,100,863.0,2025-03-12 05:35:49.312410+00:00
0,3,185975,0.0,100,863.0,2025-03-12 05:50:58.560773+00:00
0,3,186884,0.0,100,863.0,2025-03-12 06:06:07.664069+00:00
0,3,190552,0.0,100,863.0,2025-03-12 07:07:18.231938+00:00
0,3,191464,0.0,100,863.0,2025-03-12 07:22:27.670729+00:00
0,3,192373,0.0,100,863.0,2025-03-12 07:37:36.678279+00:00
0,3,193282,0.0,100,863.0,2025-03-12 07:52:46.102535+00:00
0,3,194192,0.0,100,863.0,2025-03-12 08:07:55.052141+00:00
0,3,195101,0.0,100,863.0,2025-03-12 08:23:04.002375+00:00
0,3,196010,0.0,100,863.0,2025-03-12 08:38:13.511702+00:00
22,3,196919,22.0,97,840.0,2025-03-12 08:53:20.948362+00:00
0,3,197827,0.0,100,863.0,2025-03-12 09:08:31.063662+00:00
45,3,198737,45.0,94,817.0,2025-03-12 09:23:39.959254+00:00
22,3,199646,0.0,97,840.0,2025-03-12 09:38:50.197870+00:00
45,3,200556,22.0,94,817.0,2025-03-12 09:53:59.160280+00:00
46,3,201465,0.0,94,816.0,2025-03-12 10:09:12.333643+00:00
0,3,202378,0.0,100,863.0,2025-03-12 10:24:21.329579+00:00
23,3,203287,23.0,97,839.0,2025-03-12 10:39:30.597117+00:00
46,3,204196,23.0,94,816.0,2025-03-12 10:54:39.813072+00:00
46,3,205105,0.0,94,816.0,2025-03-12 11:09:49.502651+00:00
46,3,206015,0.0,94,816.0,2025-03-12 11:24:58.572420+00:00
23,3,206924,0.0,97,839.0,2025-03-12 11:40:07.669355+00:00
116,3,208753,70.0,86,746.0,2025-03-12 12:10:37.795582+00:00
46,3,209663,0.0,94,816.0,2025-03-12 12:25:46.921888+00:00
23,3,211493,23.0,97,839.0,2025-03-12 12:56:15.777735+00:00
23,3,212401,0.0,97,839.0,2025-03-12 13:11:24.977296+00:00
23,3,213311,0.0,97,839.0,2025-03-12 13:26:33.751975+00:00
0,3,214220,0.0,100,863.0,2025-03-12 13:41:44.748533+00:00
23,3,215130,23.0,97,839.0,2025-03-12 13:56:58.997036+00:00
0,3,216045,0.0,100,863.0,2025-03-12 14:12:08.501958+00:00
23,3,216954,23.0,97,839.0,2025-03-12 14:27:18.294657+00:00
0,3,217864,0.0,100,863.0,2025-03-12 14:42:30.712744+00:00
93,3,218776,93.0,89,769.0,2025-03-12 14:57:39.714190+00:00
23,3,219685,0.0,97,839.0,2025-03-12 15:12:48.645052+00:00
46,3,220594,23.0,94,816.0,2025-03-12 15:27:58.190633+00:00
0,3,221504,0.0,100,863.0,2025-03-12 15:43:12.318813+00:00
46,3,224268,46.0,94,816.0,2025-03-12 16:29:10.627104+00:00
0,3,225176,0.0,100,863.0,2025-03-12 16:44:19.530309+00:00
23,3,226085,23.0,97,839.0,2025-03-12 16:59:28.743313+00:00
46,3,226994,23.0,94,816.0,2025-03-12 17:14:38.693524+00:00
23,3,227904,0.0,97,839.0,2025-03-12 17:29:48.234311+00:00
46,3,228814,23.0,94,816.0,2025-03-12 17:44:57.028956+00:00
23,3,229722,0.0,97,839.0,2025-03-12 18:00:06.313353+00:00
0,3,230632,0.0,100,863.0,2025-03-12 18:15:18.338555+00:00
0,3,231544,0.0,100,863.0,2025-03-12 18:30:27.496553+00:00
70,3,232453,70.0,91,792.0,2025-03-12 18:45:39.550333+00:00
0,3,233365,0.0,100,863.0,2025-03-12 19:00:48.566659+00:00
23,3,234274,23.0,97,839.0,2025-03-12 19:15:57.336971+00:00
0,3,235183,0.0,100,863.0,2025-03-12 19:31:06.733716+00:00
23,3,236092,23.0,97,839.0,2025-03-12 19:46:16.713747+00:00
23,3,237002,0.0,97,839.0,2025-03-12 20:01:26.419209+00:00
70,3,237912,46.0,91,792.0,2025-03-12 20:16:35.145513+00:00
46,3,238821,0.0,94,816.0,2025-03-12 20:31:46.480520+00:00
23,3,239732,0.0,97,839.0,2025-03-12 20:46:55.159543+00:00
0,3,240641,0.0,100,863.0,2025-03-12 21:02:03.817076+00:00
0,3,241549,0.0,100,863.0,2025-03-12 21:17:12.646982+00:00
0,3,242458,0.0,100,863.0,2025-03-12 21:32:21.730999+00:00
47,3,243367,47.0,94,815.0,2025-03-12 21:47:30.584220+00:00
0,3,244276,0.0,100,863.0,2025-03-12 22:02:39.411659+00:00
0,3,245185,0.0,100,863.0,2025-03-12 22:17:48.652862+00:00
0,3,246094,0.0,100,863.0,2025-03-12 22:32:57.359267+00:00
46,3,247003,46.0,94,816.0,2025-03-12 22:48:06.537905+00:00
46,3,247912,0.0,94,816.0,2025-03-12 23:03:18.163944+00:00
70,3,248823,23.0,91,792.0,2025-03-12 23:18:27.538851+00:00
0,3,249733,0.0,100,863.0,2025-03-12 23:33:36.327146+00:00
0,3,250642,0.0,100,863.0,2025-03-12 23:48:45.134210+00:00
0,3,251550,0.0,100,863.0,2025-03-13 00:03:54.134626+00:00
0,3,252459,0.0,100,863.0,2025-03-13 00:19:02.677696+00:00
23,3,253368,23.0,97,839.0,2025-03-13 00:34:12.616349+00:00
23,3,254278,0.0,97,839.0,2025-03-13 00:49:22.487154+00:00
0,3,255188,0.0,100,863.0,2025-03-13 01:04:34.877014+00:00
0,3,256100,0.0,100,863.0,2025-03-13 01:19:44.094120+00:00
0,3,257010,0.0,100,863.0,2025-03-13 01:34:53.704640+00:00
46,3,257919,46.0,94,816.0,2025-03-13 01:50:03.185196+00:00
46,3,258829,0.0,94,816.0,2025-03-13 02:05:12.595294+00:00
0,3,259738,0.0,100,863.0,2025-03-13 02:20:22.824225+00:00
23,3,260648,23.0,97,839.0,2025-03-13 02:35:32.233599+00:00
0,3,261558,0.0,100,863.0,2025-03-13 02:50:41.976291+00:00
0,3,262467,0.0,100,863.0,2025-03-13 03:05:51.478080+00:00
22,3,263377,22.0,97,840.0,2025-03-13 03:21:00.531893+00:00
22,3,267933,0.0,97,840.0,2025-03-13 04:37:00.213066+00:00
0,3,275254,0.0,100,863.0,2025-03-13 06:38:57.338399+00:00
69,3,279812,69.0,91,793.0,2025-03-13 07:54:56.156334+00:00
0,3,283452,0.0,100,863.0,2025-03-13 08:55:35.982164+00:00
0,3,287092,0.0,100,863.0,2025-03-13 09:56:16.067014+00:00
46,3,290729,0.0,94,816.0,2025-03-13 10:56:53.943370+00:00
0,3,295290,0.0,100,863.0,2025-03-13 12:12:54.200907+00:00
0,3,298929,0.0,100,863.0,2025-03-13 13:13:36.436380+00:00
0,3,303493,0.0,100,863.0,2025-03-13 14:29:38.350052+00:00
0,3,307131,0.0,100,863.0,2025-03-13 15:30:15.685412+00:00
0,3,310771,0.0,100,863.0,2025-03-13 16:30:55.005627+00:00
23,3,314409,23.0,97,839.0,2025-03-13 17:31:32.677365+00:00
46,3,318049,46.0,94,816.0,2025-03-13 18:32:12.901351+00:00
0,3,321685,0.0,100,863.0,2025-03-13 19:32:49.818724+00:00
0,3,325327,0.0,100,863.0,2025-03-13 20:33:31.897445+00:00
46,3,328964,0.0,94,816.0,2025-03-13 21:34:10.690481+00:00
46,3,332606,46.0,94,816.0,2025-03-13 22:34:50.295969+00:00
0,3,336241,0.0,100,863.0,2025-03-13 23:35:26.417619+00:00
23,3,339878,23.0,97,839.0,2025-03-14 00:36:00.499400+00:00
23,3,343516,23.0,97,839.0,2025-03-14 01:36:40.388440+00:00
228,3,370,0.0,74,664.0,2025-03-15 03:05:29.649359+00:00
229,3,1,0.0,58,523.0,2025-03-15 03:06:10.643891+00:00
229,3,18,0.0,58,523.0,2025-03-15 03:06:28.299733+00:00
228,3,36,0.0,58,524.0,2025-03-15 03:06:46.332774+00:00
229,3,54,0.0,58,523.0,2025-03-15 03:07:04.711230+00:00
229,3,72,0.0,58,523.0,2025-03-15 03:07:22.093571+00:00
229,3,90,0.0,58,523.0,2025-03-15 03:07:39.475104+00:00
229,3,107,0.0,58,523.0,2025-03-15 03:07:57.975838+00:00
229,3,126,0.0,58,523.0,2025-03-15 03:08:15.975153+00:00
228,3,144,0.0,58,524.0,2025-03-15 03:08:33.366863+00:00
229,3,1,0.0,58,523.0,2025-03-15 03:09:05.168104+00:00
197,3,1,1.0,62,555.0,2025-03-15 03:10:27.738514+00:00
192,3,911,0.0,62,560.0,2025-03-15 03:25:32.237557+00:00
161,3,2735,0.0,66,591.0,2025-03-15 03:56:01.161173+00:00
182,3,3644,20.0,63,570.0,2025-03-15 04:11:10.705347+00:00
227,3,6394,0.0,58,525.0,2025-03-15 04:56:59.238295+00:00
228,3,8222,0.0,58,524.0,2025-03-15 05:27:27.520486+00:00
230,3,9131,2.0,58,522.0,2025-03-15 05:42:36.288151+00:00
227,3,10959,0.0,58,525.0,2025-03-15 06:13:04.661403+00:00
227,3,12788,13.0,58,525.0,2025-03-15 06:43:36.254338+00:00
206,3,14619,0.0,61,546.0,2025-03-15 07:14:04.288571+00:00
232,3,19207,0.0,58,520.0,2025-03-15 08:30:35.284120+00:00
232,3,20118,0.0,58,520.0,2025-03-15 08:45:44.140655+00:00
212,3,21027,0.0,60,540.0,2025-03-15 09:00:53.040148+00:00
93,3,22856,34.0,73,659.0,2025-03-15 09:31:20.950598+00:00
17,3,23764,0.0,82,735.0,2025-03-15 09:46:32.154980+00:00
28,3,24675,11.0,81,724.0,2025-03-15 10:01:43.398711+00:00
23,3,25586,0.0,81,729.0,2025-03-15 10:16:51.905976+00:00
42,3,26495,19.0,79,710.0,2025-03-15 10:32:01.839270+00:00
57,3,27405,15.0,77,695.0,2025-03-15 10:47:13.245556+00:00
54,3,28316,0.0,78,698.0,2025-03-15 11:02:21.620386+00:00
47,3,29225,0.0,79,705.0,2025-03-15 11:17:30.485765+00:00
21,3,30134,0.0,81,731.0,2025-03-15 11:32:39.040952+00:00
1,3,31042,0.0,84,751.0,2025-03-15 11:47:47.615859+00:00
159,3,31951,157.0,66,593.0,2025-03-15 12:03:00.392024+00:00
28,3,32863,0.0,81,724.0,2025-03-15 12:18:11.266377+00:00
1,3,33774,0.0,84,751.0,2025-03-15 12:33:20.342383+00:00
1,3,34683,0.0,84,751.0,2025-03-15 12:48:31.859744+00:00
1,3,35595,0.0,84,751.0,2025-03-15 13:03:41.009319+00:00
361,2,36504,360.0,43,391.0,2025-03-15 13:18:50.823613+00:00
0,3,37414,0.0,84,753.0,2025-03-15 13:34:00.596378+00:00
0,3,38324,0.0,84,752.0,2025-03-15 13:49:12.901443+00:00
0,3,39236,0.0,84,753.0,2025-03-15 14:04:23.545817+00:00
0,3,41067,0.0,84,753.0,2025-03-15 14:34:53.186312+00:00
0,3,41977,0.0,84,753.0,2025-03-15 14:50:03.964196+00:00
0,3,42887,0.0,84,753.0,2025-03-15 15:05:13.033398+00:00
0,3,43796,0.0,84,753.0,2025-03-15 15:20:22.765089+00:00
0,3,44706,0.0,84,753.0,2025-03-15 15:35:33.996155+00:00
1,3,45617,1.0,84,751.0,2025-03-15 15:50:43.594720+00:00
0,3,46527,0.0,84,753.0,2025-03-15 16:05:52.994831+00:00
49,3,50190,0.0,78,703.0,2025-03-15 17:06:55.569222+00:00
0,3,51099,0.0,84,753.0,2025-03-15 17:22:05.543104+00:00
0,3,52009,0.0,84,753.0,2025-03-15 17:37:18.397296+00:00
0,3,54779,0.0,84,753.0,2025-03-15 18:23:25.125090+00:00
0,3,55688,0.0,84,753.0,2025-03-15 18:38:35.277592+00:00
0,3,56599,0.0,84,753.0,2025-03-15 18:53:46.670943+00:00
190,3,57510,190.0,62,562.0,2025-03-15 19:09:00.310900+00:00
34,3,58423,0.0,80,718.0,2025-03-15 19:24:10.194675+00:00
1,3,59333,0.0,84,751.0,2025-03-15 19:39:22.670059+00:00
2,3,60246,0.0,84,750.0,2025-03-15 19:54:35.068361+00:00
2,3,61158,0.0,84,750.0,2025-03-15 20:09:47.522316+00:00
0,3,62070,0.0,84,752.0,2025-03-15 20:24:56.632536+00:00
0,3,62980,0.0,84,752.0,2025-03-15 20:40:06.814143+00:00
0,3,63890,0.0,84,752.0,2025-03-15 20:55:15.761150+00:00
0,3,64799,0.0,84,752.0,2025-03-15 21:10:25.704184+00:00
0,3,65709,0.0,84,752.0,2025-03-15 21:25:38.562819+00:00
0,3,66621,0.0,84,752.0,2025-03-15 21:40:47.740656+00:00
0,3,67531,0.0,84,752.0,2025-03-15 21:56:01.718562+00:00
0,3,68445,0.0,84,753.0,2025-03-15 22:11:11.112294+00:00
0,3,69354,0.0,84,753.0,2025-03-15 22:26:21.066688+00:00
0,3,70264,0.0,84,753.0,2025-03-15 22:41:30.791102+00:00
0,3,71174,0.0,84,753.0,2025-03-15 22:56:40.101140+00:00
0,3,72083,0.0,84,753.0,2025-03-15 23:11:49.490574+00:00
0,3,73913,0.0,84,753.0,2025-03-15 23:42:19.557379+00:00
0,3,74823,0.0,84,753.0,2025-03-15 23:57:29.454320+00:00
0,3,75733,0.0,84,753.0,2025-03-16 00:12:39.607890+00:00
0,3,76643,0.0,84,753.0,2025-03-16 00:27:46.751426+00:00
0,3,77550,0.0,84,753.0,2025-03-16 00:42:58.864928+00:00
0,3,78462,0.0,84,753.0,2025-03-16 00:58:11.235821+00:00
0,3,79374,0.0,84,753.0,2025-03-16 01:13:21.901489+00:00
0,3,80285,0.0,84,753.0,2025-03-16 01:28:31.312159+00:00
0,3,81194,0.0,84,753.0,2025-03-16 01:43:41.746574+00:00
0,3,82105,0.0,84,753.0,2025-03-16 01:58:53.760385+00:00
0,3,83017,0.0,84,753.0,2025-03-16 02:14:03.319697+00:00
0,3,83927,0.0,84,753.0,2025-03-16 02:29:13.067705+00:00
0,3,84836,0.0,84,753.0,2025-03-16 02:44:22.308300+00:00
0,3,85745,0.0,84,753.0,2025-03-16 02:59:31.892361+00:00
0,3,87575,0.0,84,753.0,2025-03-16 03:30:02.205958+00:00
0,3,88486,0.0,84,753.0,2025-03-16 03:45:13.289206+00:00
0,3,89396,0.0,84,753.0,2025-03-16 04:00:23.152009+00:00
0,3,90306,0.0,84,753.0,2025-03-16 04:15:32.352347+00:00
0,3,91215,0.0,84,753.0,2025-03-16 04:30:42.588264+00:00
0,3,92126,0.0,84,753.0,2025-03-16 04:45:54.765818+00:00
0,3,93958,0.0,84,753.0,2025-03-16 05:16:24.310570+00:00
0,3,94867,0.0,84,753.0,2025-03-16 05:31:33.563206+00:00
0,3,95777,0.0,84,753.0,2025-03-16 05:46:43.274777+00:00
0,3,96686,0.0,84,753.0,2025-03-16 06:01:52.759687+00:00
